material,method,run,hf_budget,hv
LCE,MF-SAEA,10,60,0.7553274264865495
LCE,MF-SAEA,10,70,0.7676418135570675
LCE,MF-SAEA,10,80,0.787660507831192
LCE,MF-SAEA,10,90,0.8020355766529819
LCE,MF-SAEA,10,100,0.8057354143467689
LCE,MF-SAEA,10,110,0.8154374888931343
LCE,MF-SAEA,10,120,0.8154374888931343
LCE,MF-SAEA,11,20,0.5986031500232106
LCE,MF-SAEA,11,30,0.6625817357008199
LCE,MF-SAEA,11,40,0.7163096752263125
LCE,MF-SAEA,11,50,0.7490319873762394
LCE,MF-SAEA,11,60,0.7718077892085492
LCE,MF-SAEA,11,70,0.7810873732301782
LCE,MF-SAEA,11,80,0.7928407131936744
LCE,MF-SAEA,11,90,0.8009167019763207
LCE,MF-SAEA,11,100,0.8009167019763207
LCE,MF-SAEA,11,110,0.8009167019763207
LCE,MF-SAEA,11,120,0.8087358744446657
LCE,MF-SAEA,12,20,0.5824359873747458
LCE,MF-SAEA,12,30,0.6480587703282515
LCE,MF-SAEA,12,40,0.6915895558155407
LCE,MF-SAEA,12,50,0.7287587622918965
LCE,MF-SAEA,12,60,0.7494507726909291
LCE,MF-SAEA,12,70,0.7698648306609714
LCE,MF-SAEA,12,80,0.7698648306609714
LCE,MF-SAEA,12,90,0.7817444130458306
LCE,MF-SAEA,12,100,0.7817444130458306
LCE,MF-SAEA,12,110,0.7897106793169146
LCE,MF-SAEA,12,120,0.7908772976074065
LCE,MF-SAEA,13,20,0.5837571903381463
LCE,MF-SAEA,13,30,0.6449797505031494
LCE,MF-SAEA,13,40,0.6840489543559065
LCE,MF-SAEA,13,50,0.7182553073960745
LCE,MF-SAEA,13,60,0.7407114880783531
LCE,MF-SAEA,13,70,0.7577313121633467
LCE,MF-SAEA,13,80,0.7630512886210199
LCE,MF-SAEA,13,90,0.7694491979138346
LCE,MF-SAEA,13,100,0.7818072869088026
LCE,MF-SAEA,13,110,0.7885697620384661
LCE,MF-SAEA,13,120,0.7885697620384661
LCE,MF-SAEA,14,20,0.5854638260044693
LCE,MF-SAEA,14,30,0.6378997253910494
LCE,MF-SAEA,14,40,0.6968374692373647
LCE,MF-SAEA,14,50,0.728309429253687
LCE,MF-SAEA,14,60,0.7385864728893102
LCE,MF-SAEA,14,70,0.7543122652606379
LCE,MF-SAEA,14,80,0.763289087917449
LCE,MF-SAEA,14,90,0.7680290627964148
LCE,MF-SAEA,14,100,0.7811188468946981
LCE,MF-SAEA,14,110,0.7919715767695646
LCE,MF-SAEA,14,120,0.7919715767695646
LCE,MF-SAEA,15,20,0.5861535966798689
LCE,MF-SAEA,15,30,0.6592668060871996
LCE,MF-SAEA,15,40,0.7101613889512289
LCE,MF-SAEA,15,50,0.743195680703761
LCE,MF-SAEA,15,60,0.7644653826725285
LCE,MF-SAEA,15,70,0.7767467161834882
LCE,MF-SAEA,15,80,0.7798959832415586
LCE,MF-SAEA,15,90,0.7978160484839771
LCE,MF-SAEA,15,100,0.8082356044914568
LCE,MF-SAEA,15,110,0.8082356044914568
LCE,MF-SAEA,15,120,0.8123775126744728
LCE,Proposed,1,20,0.6308082005219086
LCE,Proposed,1,30,0.7124682885273081
LCE,Proposed,1,40,0.7703842267546321
LCE,Proposed,1,50,0.8109149324924795
LCE,Proposed,1,60,0.8388797238976033
LCE,Proposed,1,70,0.8547265357662973
LCE,Proposed,1,80,0.8634667499777061
LCE,Proposed,1,90,0.8657476520742144
LCE,Proposed,1,100,0.8740700635916641
LCE,Proposed,1,110,0.8787275343695692
LCE,Proposed,1,120,0.8838171952890118
LCE,Proposed,2,20,0.6261949233003659
LCE,Proposed,2,30,0.7169156232012366
LCE,Proposed,2,40,0.7669332022868857
LCE,Proposed,2,50,0.7995715949286882
LCE,Proposed,2,60,0.8272777498172764
LCE,Proposed,2,70,0.8498127722807294
LCE,Proposed,2,80,0.8592515123333553
LCE,Proposed,2,90,0.8592515123333553
LCE,Proposed,2,100,0.8635377496055283
LCE,Proposed,2,110,0.8635377496055283
LCE,Proposed,2,120,0.8694610480893443
LCE,Proposed,3,20,0.6293189080238701
LCE,Proposed,3,30,0.712124935177968
LCE,Proposed,3,40,0.7746831780394221
LCE,Proposed,3,50,0.801814870825144
LCE,Proposed,3,60,0.831410208367509
LCE,Proposed,3,70,0.8414217627756672
LCE,Proposed,3,80,0.8511949992823328
LCE,Proposed,3,90,0.8523490146610043
LCE,Proposed,3,100,0.8573401108308988
LCE,Proposed,3,110,0.8647658873936507
LCE,Proposed,3,120,0.8650036693624581
LCE,Proposed,4,20,0.6291465322984567
LCE,Proposed,4,30,0.7149319077004191
LCE,Proposed,4,40,0.7700349348626473
LCE,Proposed,4,50,0.8168279822449744
LCE,Proposed,4,60,0.8422526461845251
LCE,Proposed,4,70,0.854382782470304
LCE,Proposed,4,80,0.8593428021166829
LCE,Proposed,4,90,0.8762725962183502
LCE,Proposed,4,100,0.8762725962183502
LCE,Proposed,4,110,0.8862391825958845
LCE,Proposed,4,120,0.8862391825958845
LCE,Proposed,5,20,0.6332023956471508
LCE,Proposed,5,30,0.726499270244508
LCE,Proposed,5,40,0.7795072986849768
LCE,Proposed,5,50,0.8153968892973381
LCE,Proposed,5,60,0.8310024923985113
LCE,Proposed,5,70,0.8555674204938468
LCE,Proposed,5,80,0.8623366025159772
LCE,Proposed,5,90,0.8712973970486649
LCE,Proposed,5,100,0.8712973970486649
LCE,Proposed,5,110,0.8785330829935395
LCE,Proposed,5,120,0.8785330829935395
LCE,Proposed,6,20,0.6264646120806485
LCE,Proposed,6,30,0.7158159628583918
LCE,Proposed,6,40,0.7689233651119918
LCE,Proposed,6,50,0.8102590695013977
LCE,Proposed,6,60,0.8432181835337903
LCE,Proposed,6,70,0.854832009672808
LCE,Proposed,6,80,0.8559251839928113
LCE,Proposed,6,90,0.861355412640141
LCE,Proposed,6,100,0.8707018617124522
LCE,Proposed,6,110,0.8736954914238051
LCE,Proposed,6,120,0.8736954914238051
LCE,Proposed,7,20,0.6327282791600759
LCE,Proposed,7,30,0.7204802233570251
LCE,Proposed,7,40,0.7799906661252547
LCE,Proposed,7,50,0.8260731381152676
LCE,Proposed,7,60,0.8380977788209258
LCE,Proposed,7,70,0.8518192311627241
LCE,Proposed,7,80,0.8555265890681575
LCE,Proposed,7,90,0.861062860881463
LCE,Proposed,7,100,0.8652363744067849
LCE,Proposed,7,110,0.8675220680451672
LCE,Proposed,7,120,0.8708691231679178
LCE,Proposed,8,20,0.60470551395738
LCE,Proposed,8,30,0.6962953034072078
LCE,Proposed,8,40,0.7494469518038814
LCE,Proposed,8,50,0.7947026918631369
LCE,Proposed,8,60,0.8134431833077532
LCE,Proposed,8,70,0.82212011212298
LCE,Proposed,8,80,0.8296332185936832
LCE,Proposed,8,90,0.8345253943538811
LCE,Proposed,8,100,0.8384349362332422
LCE,Proposed,8,110,0.8498985216703764
LCE,Proposed,8,120,0.8498985216703764
LCE,Proposed,9,20,0.6148343888293861
LCE,Proposed,9,30,0.7159522409040129
LCE,Proposed,9,40,0.7797210364539282
LCE,Proposed,9,50,0.8075305401854505
LCE,Proposed,9,60,0.8333243846297141
LCE,Proposed,9,70,0.8482759253120813
LCE,Proposed,9,80,0.8576888930573852
LCE,Proposed,9,90,0.8593472720104914
LCE,Proposed,9,100,0.8668713243652144
LCE,Proposed,9,110,0.867801570638107
LCE,Proposed,9,120,0.867801570638107
LCE,Proposed,10,20,0.6330001776922793
LCE,Proposed,10,30,0.7291840484843127
LCE,Proposed,10,40,0.7950016417894139
LCE,Proposed,10,50,0.829292647045555
LCE,Proposed,10,60,0.8623504840198166
LCE,Proposed,10,70,0.8650905155740158
LCE,Proposed,10,80,0.8881929747478683
LCE,Proposed,10,90,0.8881929747478683
LCE,Proposed,10,100,0.8904571438614964
LCE,Proposed,10,110,0.8904571438614964
LCE,Proposed,10,120,0.8933992087394816
LCE,Proposed,11,20,0.6195521778105924
LCE,Proposed,11,30,0.7107422087861344
LCE,Proposed,11,40,0.751809973776254
LCE,Proposed,11,50,0.798071356171264
LCE,Proposed,11,60,0.826313481177575
LCE,Proposed,11,70,0.8479994420613349
LCE,Proposed,11,80,0.8521928835890903
LCE,Proposed,11,90,0.8684630863116751
LCE,Proposed,11,100,0.8684630863116751
LCE,Proposed,11,110,0.8684630863116751
LCE,Proposed,11,120,0.8762883522984063
LCE,Proposed,12,20,0.6202993074202856
LCE,Proposed,12,30,0.7105117640170651
LCE,Proposed,12,40,0.7831546809623696
LCE,Proposed,12,50,0.8056829427971267
LCE,Proposed,12,60,0.8294796663560629
LCE,Proposed,12,70,0.8476684915362741
LCE,Proposed,12,80,0.8556076658020599
LCE,Proposed,12,90,0.8593772288750985
LCE,Proposed,12,100,0.8713251661272263
LCE,Proposed,12,110,0.873294589820609
LCE,Proposed,12,120,0.873294589820609
LCE,Proposed,13,20,0.6269624387673853
LCE,Proposed,13,30,0.7064712165974754
LCE,Proposed,13,40,0.7736645597183176
LCE,Proposed,13,50,0.7997678395654991
LCE,Proposed,13,60,0.8273265320541667
LCE,Proposed,13,70,0.833217682767334
LCE,Proposed,13,80,0.8525236284803112
LCE,Proposed,13,90,0.8567938993049844
LCE,Proposed,13,100,0.8608679891338543
LCE,Proposed,13,110,0.863022373904664
LCE,Proposed,13,120,0.8675174671281393
LCE,Proposed,14,20,0.6152302545285322
LCE,Proposed,14,30,0.7060545265514587
LCE,Proposed,14,40,0.7645602190316756
LCE,Proposed,14,50,0.8044534139217917
LCE,Proposed,14,60,0.8342103886465945
LCE,Proposed,14,70,0.8364623400856683
LCE,Proposed,14,80,0.84456360047351
LCE,Proposed,14,90,0.8559061831942731
LCE,Proposed,14,100,0.8564236778686646
LCE,Proposed,14,110,0.8614788375337089
LCE,Proposed,14,120,0.8682968619514531
LCE,Proposed,15,20,0.6181566089970505
LCE,Proposed,15,30,0.696242556296001
LCE,Proposed,15,40,0.7665747193194592
LCE,Proposed,15,50,0.8067455632103969
LCE,Proposed,15,60,0.8253701459512901
LCE,Proposed,15,70,0.8433002989943066
LCE,Proposed,15,80,0.8486456321922357
LCE,Proposed,15,90,0.8612998752553342
LCE,Proposed,15,100,0.8620037644605069
LCE,Proposed,15,110,0.8620037644605069
LCE,Proposed,15,120,0.871053708853135
SMP,ParEGO,1,20,0.5540070446623861
SMP,ParEGO,1,30,0.6018077950592473
SMP,ParEGO,1,40,0.6305618268482338
SMP,ParEGO,1,50,0.6623235761642751
SMP,ParEGO,1,60,0.6716334184103243
SMP,ParEGO,1,70,0.6877611328500137
SMP,ParEGO,1,80,0.7024486356212234
SMP,ParEGO,1,90,0.7134085184978751
SMP,ParEGO,1,100,0.7245502586079425
SMP,ParEGO,1,110,0.7245502586079425
SMP,ParEGO,1,120,0.7364353957128654
SMP,ParEGO,2,20,0.5495091038815739
SMP,ParEGO,2,30,0.5949962235398294
SMP,ParEGO,2,40,0.633444868326414
SMP,ParEGO,2,50,0.6538493865560897
SMP,ParEGO,2,60,0.6790549019210405
SMP,ParEGO,2,70,0.702248677792801
SMP,ParEGO,2,80,0.7096566764640737
SMP,ParEGO,2,90,0.726358130396575
SMP,ParEGO,2,100,0.7337840861239187
SMP,ParEGO,2,110,0.7337840861239187
SMP,ParEGO,2,120,0.743542600571534
SMP,ParEGO,3,20,0.5636173729731423
SMP,ParEGO,3,30,0.5896361159541724
SMP,ParEGO,3,40,0.6357119891954195
SMP,ParEGO,3,50,0.6592537460378697
SMP,ParEGO,3,60,0.6666814840183742
SMP,ParEGO,3,70,0.6843247154016996
SMP,ParEGO,3,80,0.7040028541227574
SMP,ParEGO,3,90,0.7089317131334465
SMP,ParEGO,3,100,0.7196631770860412
SMP,ParEGO,3,110,0.7290743396874151
SMP,ParEGO,3,120,0.7290743396874151
SMP,ParEGO,4,20,0.5572835971325452
SMP,ParEGO,4,30,0.5915412820894295
SMP,ParEGO,4,40,0.6220723457576343
SMP,ParEGO,4,50,0.6494895014435387
SMP,ParEGO,4,60,0.6719366224883825
SMP,ParEGO,4,70,0.6779856890609409
SMP,ParEGO,4,80,0.6961409412307821
SMP,ParEGO,4,90,0.6961409412307821
SMP,ParEGO,4,100,0.7125236638557803
SMP,ParEGO,4,110,0.7148481291553787
SMP,ParEGO,4,120,0.7245421074535381
SMP,ParEGO,5,20,0.5652715605529594
SMP,ParEGO,5,30,0.6054192938831119
SMP,ParEGO,5,40,0.6304435919098483
SMP,ParEGO,5,50,0.6551250925045855
SMP,ParEGO,5,60,0.6827354176292042
SMP,ParEGO,5,70,0.6944034583916221
SMP,ParEGO,5,80,0.7064427297055909
SMP,ParEGO,5,90,0.7134148874217746
SMP,ParEGO,5,100,0.7281267129316387
SMP,ParEGO,5,110,0.7281267129316387
SMP,ParEGO,5,120,0.7328644427470216
SMP,ParEGO,6,20,0.5713011393933324
SMP,ParEGO,6,30,0.6190865068395965
SMP,ParEGO,6,40,0.6548865001437751
SMP,ParEGO,6,50,0.6719849148137641
SMP,ParEGO,6,60,0.6970489568729975
SMP,ParEGO,6,70,0.7118603198902897
SMP,ParEGO,6,80,0.7291630657965403
SMP,ParEGO,6,90,0.7291630657965403
SMP,ParEGO,6,100,0.7329393091169836
SMP,ParEGO,6,110,0.7545967776200875
SMP,ParEGO,6,120,0.7545967776200875
SMP,ParEGO,7,20,0.5585159306953777
SMP,ParEGO,7,30,0.6101312361419845
SMP,ParEGO,7,40,0.6225158562056403
SMP,ParEGO,7,50,0.6481650605322823
SMP,ParEGO,7,60,0.6659241537173977
SMP,ParEGO,7,70,0.6830846014705895
SMP,ParEGO,7,80,0.6909288043547833
SMP,ParEGO,7,90,0.7112307688513506
SMP,ParEGO,7,100,0.7132753073529563
SMP,ParEGO,7,110,0.7132753073529563
SMP,ParEGO,7,120,0.7250172440822464
SMP,ParEGO,8,20,0.5579267588681909
SMP,ParEGO,8,30,0.5936023555572834
SMP,ParEGO,8,40,0.612186574150613
SMP,ParEGO,8,50,0.6469326452178357
SMP,ParEGO,8,60,0.6759541690310086
SMP,ParEGO,8,70,0.687366784912747
SMP,ParEGO,8,80,0.6935768708513524
SMP,ParEGO,8,90,0.7058593145731684
SMP,ParEGO,8,100,0.724194170909868
SMP,ParEGO,8,110,0.724194170909868
SMP,ParEGO,8,120,0.7249626194751004
SMP,ParEGO,9,20,0.5652190017947666
SMP,ParEGO,9,30,0.6040462220713249
SMP,ParEGO,9,40,0.6390014393200275
SMP,ParEGO,9,50,0.6578269767150232
SMP,ParEGO,9,60,0.6852558791860416
SMP,ParEGO,9,70,0.6976421454771421
SMP,ParEGO,9,80,0.7100149120163817
SMP,ParEGO,9,90,0.7204578791218783
SMP,ParEGO,9,100,0.7318023966990781
SMP,ParEGO,9,110,0.7318023966990781
SMP,ParEGO,9,120,0.7318023966990781
SMP,ParEGO,10,20,0.5559319972108778
SMP,ParEGO,10,30,0.5856826948183201
SMP,ParEGO,10,40,0.6285791984295459
SMP,ParEGO,10,50,0.6522856352456328
SMP,ParEGO,10,60,0.6738937016926264
SMP,ParEGO,10,70,0.6936778096667654
SMP,ParEGO,10,80,0.700245388380035
SMP,ParEGO,10,90,0.7150937933335816
SMP,ParEGO,10,100,0.7150937933335816
SMP,ParEGO,10,110,0.7316089645810906
SMP,ParEGO,10,120,0.7316089645810906
SMP,ParEGO,11,20,0.5665548128766591
SMP,ParEGO,11,30,0.6082598317784912
SMP,ParEGO,11,40,0.6317516096316512
SMP,ParEGO,11,50,0.6584549440793873
SMP,ParEGO,11,60,0.6746355332633373
SMP,ParEGO,11,70,0.6861183829520104
SMP,ParEGO,11,80,0.6998901503511601
SMP,ParEGO,11,90,0.7062813299485393
SMP,ParEGO,11,100,0.7121957556430548
SMP,ParEGO,11,110,0.7197409489883436
SMP,ParEGO,11,120,0.726145022734492
SMP,ParEGO,12,20,0.5567910562415233
SMP,ParEGO,12,30,0.5920987325235294
SMP,ParEGO,12,40,0.6271277325122334
SMP,ParEGO,12,50,0.6440162372816769
SMP,ParEGO,12,60,0.6678869451339653
SMP,ParEGO,12,70,0.689073103627127
SMP,ParEGO,12,80,0.6909794121314718
SMP,ParEGO,12,90,0.7131529844413025
SMP,ParEGO,12,100,0.7137158006235452
SMP,ParEGO,12,110,0.7259147776567242
SMP,ParEGO,12,120,0.7259147776567242
SMP,ParEGO,13,20,0.5599710069259624
SMP,ParEGO,13,30,0.6064586676258695
SMP,ParEGO,13,40,0.6355797215367436
SMP,ParEGO,13,50,0.6602676449332546
SMP,ParEGO,13,60,0.6867894239157379
SMP,ParEGO,13,70,0.6993177901576216
SMP,ParEGO,13,80,0.7083679838461113
SMP,ParEGO,13,90,0.7213213222376884
SMP,ParEGO,13,100,0.7213213222376884
SMP,ParEGO,13,110,0.7321083343626454
SMP,ParEGO,13,120,0.747732173489563
SMP,ParEGO,14,20,0.5672851497332065
SMP,ParEGO,14,30,0.6121095433185169
SMP,ParEGO,14,40,0.647479196873956
SMP,ParEGO,14,50,0.669780358820858
SMP,ParEGO,14,60,0.6884170332858632
SMP,ParEGO,14,70,0.6993199642804763
SMP,ParEGO,14,80,0.7096294848397752
SMP,ParEGO,14,90,0.7247572454946185
SMP,ParEGO,14,100,0.7339730988251574
SMP,ParEGO,14,110,0.7339730988251574
SMP,ParEGO,14,120,0.7425575606794045
SMP,ParEGO,15,20,0.5621180377853913
SMP,ParEGO,15,30,0.6160661202892367
SMP,ParEGO,15,40,0.6447163100810108
SMP,ParEGO,15,50,0.6693794253765436
SMP,ParEGO,15,60,0.7017641470444265
SMP,ParEGO,15,70,0.7174018945223124
SMP,ParEGO,15,80,0.7232881670331762
SMP,ParEGO,15,90,0.7303353174972161
SMP,ParEGO,15,100,0.7391196138552805
SMP,ParEGO,15,110,0.7440409845463299
SMP,ParEGO,15,120,0.755770810658673
SMP,GP-BO,1,20,0.5691499413464048
SMP,GP-BO,1,30,0.6231836464845573
SMP,GP-BO,1,40,0.6702769584514087
SMP,GP-BO,1,50,0.6847326227457091
SMP,GP-BO,1,60,0.7015687890508445
SMP,GP-BO,1,70,0.7237856104411814
SMP,GP-BO,1,80,0.7243487206215813
SMP,GP-BO,1,90,0.748213044117892
SMP,GP-BO,1,100,0.748213044117892
SMP,GP-BO,1,110,0.748213044117892
SMP,GP-BO,1,120,0.7485170676946031
SMP,GP-BO,2,20,0.5727821976207442
SMP,GP-BO,2,30,0.6289246274185586
SMP,GP-BO,2,40,0.6496797770327061
SMP,GP-BO,2,50,0.6926558993090778
SMP,GP-BO,2,60,0.7083618847088266
SMP,GP-BO,2,70,0.725623878090149
SMP,GP-BO,2,80,0.7361976633947579
SMP,GP-BO,2,90,0.7401274560333148
SMP,GP-BO,2,100,0.7461030784728668
SMP,GP-BO,2,110,0.7565623053442104
SMP,GP-BO,2,120,0.7598964354086456
SMP,GP-BO,3,20,0.5751146351013309
SMP,GP-BO,3,30,0.628452981113235
SMP,GP-BO,3,40,0.6609842068359809
SMP,GP-BO,3,50,0.6854895712547127
SMP,GP-BO,3,60,0.7098857788295972
SMP,GP-BO,3,70,0.7186874465465489
SMP,GP-BO,3,80,0.7265501808723072
SMP,GP-BO,3,90,0.7492974217119882
SMP,GP-BO,3,100,0.750185421220035
SMP,GP-BO,3,110,0.7682036289385262
SMP,GP-BO,3,120,0.7682036289385262
SMP,GP-BO,4,20,0.5709577773791008
SMP,GP-BO,4,30,0.6235675403219472
SMP,GP-BO,4,40,0.654217203622301
SMP,GP-BO,4,50,0.6775820534437851
SMP,GP-BO,4,60,0.6981472044527973
SMP,GP-BO,4,70,0.7019964633087197
SMP,GP-BO,4,80,0.728102756869354
SMP,GP-BO,4,90,0.7315409503457707
SMP,GP-BO,4,100,0.7346592410500482
SMP,GP-BO,4,110,0.7383397370505816
SMP,GP-BO,4,120,0.7383397370505816
SMP,GP-BO,5,20,0.5617689244590203
SMP,GP-BO,5,30,0.6124051319696735
SMP,GP-BO,5,40,0.6428930702051964
SMP,GP-BO,5,50,0.6666914319601818
SMP,GP-BO,5,60,0.6816452023803211
SMP,GP-BO,5,70,0.7050721069669987
SMP,GP-BO,5,80,0.7157906296649814
SMP,GP-BO,5,90,0.7261257216019965
SMP,GP-BO,5,100,0.741702653832443
SMP,GP-BO,5,110,0.7480213492127004
SMP,GP-BO,5,120,0.7555849384646319
SMP,GP-BO,6,20,0.5734996468004899
SMP,GP-BO,6,30,0.6168820703916192
SMP,GP-BO,6,40,0.6394747274182123
SMP,GP-BO,6,50,0.6735074008927734
SMP,GP-BO,6,60,0.69129205225733
SMP,GP-BO,6,70,0.7119177976930035
SMP,GP-BO,6,80,0.7199212397576411
SMP,GP-BO,6,90,0.7272181612315025
SMP,GP-BO,6,100,0.7351929912644537
SMP,GP-BO,6,110,0.7464403909231238
SMP,GP-BO,6,120,0.7464403909231238
SMP,GP-BO,7,20,0.5697741866290741
SMP,GP-BO,7,30,0.617866009589331
SMP,GP-BO,7,40,0.6576678519742365
SMP,GP-BO,7,50,0.6806406121898526
SMP,GP-BO,7,60,0.7055666270689603
SMP,GP-BO,7,70,0.7132555714857756
SMP,GP-BO,7,80,0.7311512500589933
SMP,GP-BO,7,90,0.7311512500589933
SMP,GP-BO,7,100,0.7373700432475555
SMP,GP-BO,7,110,0.7456244060082753
SMP,GP-BO,7,120,0.7502244945097353
SMP,GP-BO,8,20,0.5594103019507726
SMP,GP-BO,8,30,0.6087558453977638
SMP,GP-BO,8,40,0.6440512916842813
SMP,GP-BO,8,50,0.6639267687968934
SMP,GP-BO,8,60,0.6882211558180171
SMP,GP-BO,8,70,0.7024509734714569
SMP,GP-BO,8,80,0.7100416453703735
SMP,GP-BO,8,90,0.7218561645060679
SMP,GP-BO,8,100,0.7366197579055839
SMP,GP-BO,8,110,0.7366197579055839
SMP,GP-BO,8,120,0.7366197579055839
SMP,GP-BO,9,20,0.5699714884387564
SMP,GP-BO,9,30,0.6234472095712627
SMP,GP-BO,9,40,0.6612110739097905
SMP,GP-BO,9,50,0.6857400363743759
SMP,GP-BO,9,60,0.704390896009327
SMP,GP-BO,9,70,0.718287965245937
SMP,GP-BO,9,80,0.7311836853360129
SMP,GP-BO,9,90,0.739573887501976
SMP,GP-BO,9,100,0.7509167656441379
SMP,GP-BO,9,110,0.7572963388741514
SMP,GP-BO,9,120,0.7610886432294715
SMP,GP-BO,10,20,0.5723182027723238
SMP,GP-BO,10,30,0.6135506493334144
SMP,GP-BO,10,40,0.6572968084429204
SMP,GP-BO,10,50,0.6884374205087638
SMP,GP-BO,10,60,0.7009629560321616
SMP,GP-BO,10,70,0.7089670722472863
SMP,GP-BO,10,80,0.7179684263504227
SMP,GP-BO,10,90,0.7277387395212154
SMP,GP-BO,10,100,0.7448535680705938
SMP,GP-BO,10,110,0.7448535680705938
SMP,GP-BO,10,120,0.745112672970439
SMP,GP-BO,11,20,0.5714486644389144
SMP,GP-BO,11,30,0.6198502851365634
SMP,GP-BO,11,40,0.6557131507808577
SMP,GP-BO,11,50,0.6801298896997443
SMP,GP-BO,11,60,0.6939096680927301
SMP,GP-BO,11,70,0.7176565420967279
SMP,GP-BO,11,80,0.7316456596856893
SMP,GP-BO,11,90,0.7371849466958131
SMP,GP-BO,11,100,0.7488484119597686
SMP,GP-BO,11,110,0.7489602591286512
SMP,GP-BO,11,120,0.7489602591286512
SMP,GP-BO,12,20,0.5689711679379056
SMP,GP-BO,12,30,0.6232275313320447
SMP,GP-BO,12,40,0.6618759777998459
SMP,GP-BO,12,50,0.6841732892754009
SMP,GP-BO,12,60,0.713341941393602
SMP,GP-BO,12,70,0.7280573534714038
SMP,GP-BO,12,80,0.7360548852906833
SMP,GP-BO,12,90,0.7399828142761767
SMP,GP-BO,12,100,0.7437167255058184
SMP,GP-BO,12,110,0.7549361236341836
SMP,GP-BO,12,120,0.7586993040583452
SMP,GP-BO,13,20,0.5705882126773046
SMP,GP-BO,13,30,0.601636511418411
SMP,GP-BO,13,40,0.6374424498624341
SMP,GP-BO,13,50,0.6644225496386013
SMP,GP-BO,13,60,0.6750218003213093
SMP,GP-BO,13,70,0.698795992105186
SMP,GP-BO,13,80,0.7147493369046554
SMP,GP-BO,13,90,0.731580699773601
SMP,GP-BO,13,100,0.731580699773601
SMP,GP-BO,13,110,0.7474951676985955
SMP,GP-BO,13,120,0.7476296981429158
SMP,GP-BO,14,20,0.5652949124321562
SMP,GP-BO,14,30,0.6059491397139788
SMP,GP-BO,14,40,0.6481224488482296
SMP,GP-BO,14,50,0.6676744383750156
SMP,GP-BO,14,60,0.6954342893370077
SMP,GP-BO,14,70,0.7023455952841046
SMP,GP-BO,14,80,0.7199853217687252
SMP,GP-BO,14,90,0.7296909265539279
SMP,GP-BO,14,100,0.7398308881922251
SMP,GP-BO,14,110,0.7398308881922251
SMP,GP-BO,14,120,0.7484674229185406
SMP,GP-BO,15,20,0.5660094796734234
SMP,GP-BO,15,30,0.6202711021971864
SMP,GP-BO,15,40,0.6488937667759379
SMP,GP-BO,15,50,0.6689906697917987
SMP,GP-BO,15,60,0.6936084495689289
SMP,GP-BO,15,70,0.7095556934916889
SMP,GP-BO,15,80,0.717562779560474
SMP,GP-BO,15,90,0.730877409964745
SMP,GP-BO,15,100,0.7427568116855127
SMP,GP-BO,15,110,0.7427568116855127
SMP,GP-BO,15,120,0.7427568116855127
SMP,Physics-free,1,20,0.5865809312565482
SMP,Physics-free,1,30,0.6434020896087544
SMP,Physics-free,1,40,0.677815095512456
SMP,Physics-free,1,50,0.7115708162445429
SMP,Physics-free,1,60,0.7312165486622998
SMP,Physics-free,1,70,0.7469455685413277
SMP,Physics-free,1,80,0.7599493927189821
SMP,Physics-free,1,90,0.7807748411950951
SMP,Physics-free,1,100,0.7807748411950951
SMP,Physics-free,1,110,0.782101859220452
SMP,Physics-free,1,120,0.7843531383500858
SMP,Physics-free,2,20,0.5759305332534193
SMP,Physics-free,2,30,0.6324330380448587
SMP,Physics-free,2,40,0.6680056714806014
SMP,Physics-free,2,50,0.6961217447448139
SMP,Physics-free,2,60,0.7223109595796615
SMP,Physics-free,2,70,0.7486510298117202
SMP,Physics-free,2,80,0.7588073385290676
SMP,Physics-free,2,90,0.7667027742464664
SMP,Physics-free,2,100,0.7720722935889702
SMP,Physics-free,2,110,0.7720722935889702
SMP,Physics-free,2,120,0.7915470975564987
SMP,Physics-free,3,20,0.5891987573634325
SMP,Physics-free,3,30,0.6543412386672897
SMP,Physics-free,3,40,0.6804859360270676
SMP,Physics-free,3,50,0.7152623816003334
SMP,Physics-free,3,60,0.7341536789961457
SMP,Physics-free,3,70,0.7578325308724364
SMP,Physics-free,3,80,0.7712593579280068
SMP,Physics-free,3,90,0.7756529097471955
SMP,Physics-free,3,100,0.7862407561809864
SMP,Physics-free,3,110,0.7936858048606473
SMP,Physics-free,3,120,0.7936858048606473
SMP,Physics-free,4,20,0.584537896636894
SMP,Physics-free,4,30,0.6332441484878664
SMP,Physics-free,4,40,0.6794434929612393
SMP,Physics-free,4,50,0.7124758046583226
SMP,Physics-free,4,60,0.733088323048867
SMP,Physics-free,4,70,0.7465147694097402
SMP,Physics-free,4,80,0.769441577189679
SMP,Physics-free,4,90,0.7766198716088117
SMP,Physics-free,4,100,0.7766198716088117
SMP,Physics-free,4,110,0.7829547910014432
SMP,Physics-free,4,120,0.7829547910014432
SMP,Physics-free,5,20,0.581342333534776
SMP,Physics-free,5,30,0.636036523946573
SMP,Physics-free,5,40,0.6843382247736977
SMP,Physics-free,5,50,0.7194257411779075
SMP,Physics-free,5,60,0.7367400003752189
SMP,Physics-free,5,70,0.7491724487222502
SMP,Physics-free,5,80,0.7590590152457293
SMP,Physics-free,5,90,0.7745828192324541
SMP,Physics-free,5,100,0.7871669960812346
SMP,Physics-free,5,110,0.7871669960812346
SMP,Physics-free,5,120,0.7907897135220595
